codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
VACO0040,Bandeja servir asado 42x20El Mansero,"Bandeja de acero inoxidable para servir asados, con dimensiones de 42x20 cm, resistente a altas temperaturas y fácil de limpiar, ideal para presentar carnes y picadas en eventos o reuniones familiares.","Bandeja para servir asado de 42x20 cm, fabricada en acero inoxidable, con bordes elevados para evitar derrames y facilitar el transporte de carnes y acompañamientos. Ideal para asados y reuniones familiares.",bandeja de asado|plato para asado|bandeja para carne,ACTUALIZAR
VACO0042,Tabla 30x60 KiriEl Mansero,"Tabla de madera de pino de 30x60 cm, ideal para picadas y asados, con acabado liso y tratamiento anti-humedad, marca KiriEl Mansero, adecuada para uso en cocina y parrilla.","Tabla de madera de pino Kiri de 30x60 cm, ideal para picar y servir alimentos, con acabado liso y tratamiento anti-humedad, apta para uso en cocina y parrilla, marca El Mansero.",tabla de picar|tabla de madera|tabla de cocina,ACTUALIZAR
VACO0043,Tabla 30x15El Mansero,"Tabla de madera de 30x15 cm, fabricada en madera de pino, ideal para el corte y presentación de carnes, con acabado liso que facilita la limpieza y evita la absorción de olores. Producto de la marca El Mansero.","Tabla de madera de 30x15 cm, fabricada en madera de pino, ideal para el corte y presentación de carnes, con un acabado liso que facilita la limpieza y evita la acumulación de bacterias.",tabla de picar|tabla de cortar|tabla de madera,ACTUALIZAR
VACO0045,Planchetita con tapaEl Mansero,"Plancha o planchetita de hierro con tapa de la marca El Mansero, ideal para cocinar carnes, vegetales o hamburguesas sobre hornalla, parrilla o brasas de forma directa y pareja.","Plancha de hierro con tapa de la marca El Mansero, diseñada especialmente para cocinar carnes, vegetales o hamburguesas directamente sobre la hornalla, la parrilla o las brasas, logrando una cocción pareja y reteniendo los jugos.",plancheta|planchetita|el mansero|bazar,ACTUALIZAR
VACO0051,Hacha cheffEl Mansero,"Hacha de chef de acero inoxidable con mango ergonómico de madera, diseñada para cortes precisos en carnes y vegetales, ideal para parrilla y cocina profesional. Longitud de la hoja: 20 cm, peso: 1.5 kg, incluye funda de protección.","Hacha de chef de acero inoxidable con mango ergonómico de madera, diseñada para cortes precisos en carnes y vegetales, ideal para parrilla y cocina profesional. Longitud de la hoja: 20 cm, peso: 1.2 kg, incluye funda de protección.",hacha|cuchillo de chef|cuchillo de cocina,ACTUALIZAR
VACO0053,Set TramontinaEl Mansero,"Set de cubiertos para asado marca Tramontina con terminaciones El Mansero, que incluye cuchillo de carne de alta precisión y tenedor trinchante, ideal para comer asado.","Set de cubiertos premium para asado de la marca Tramontina con terminaciones exclusivas de El Mansero. Incluye un cuchillo de carne de alta precisión y un tenedor trinchante, indispensables para cualquier asador.",set de cubiertos|tramontina|el mansero|cuchillo de asado,ACTUALIZAR
AFCE0111,Morcilla bombom magret EV x 400 gr,"Morcilla bombón elaborada con sangre de cerdo, carne de cerdo, pasas de uva, nuez, cebolla de verdeo y especias, presentada envasada al vacío, ideal para asados y parrillas, peso neto de 400 gramos, origen Argentina.","Morcilla bombón elaborada con sangre de cerdo, carne de cerdo, pasas de uva, nuez y cebolla de verdeo, envasada al vacío, presentada en formato de 400 gramos, ideal para asados y parrillas, de origen argentino.",morcilla|morcilla de cerdo|morcilla bombón,ACTUALIZAR
VACO0078,Pizza envasada al vacio fugazettaPIZZA NAPLES,"Pizza envasada al vacío tipo fugazzeta, elaborada con masa de fermentación lenta, 250g de mozzarella y cebolla, ideal para congelar y calentar en horno en 10 minutos. Presentación envasada al vacío para conservar frescura.","Pizza congelada envasada al vacío tipo fugazzeta, elaborada con masa de fermentación lenta, 250g de mozzarella y cebolla, lista para hornear. Presentación ideal para consumo rápido y fácil preparación.",fugazzeta|pizza de cebolla|pizza con queso,ACTUALIZAR
AFDE0055,Cubanitos Caprice x 115gr,"Golosina tipo chocolate con relleno de crema de avellanas, presentada en un paquete de 115 g, sin TACC, con ingredientes que incluyen cacao y avellanas, ideal para consumo individual.","Golosina tipo chocolate con relleno de crema de avellanas, presentada en formato de 115 g, marca Caprice. Contiene cacao como ingrediente destacado y no es libre de gluten.",chocolate|golosina|bombón,ACTUALIZAR
AFDE0211,Pringles Cebolla 109gr,"Papas fritas horneadas sabor crema y cebolla, presentadas en un envase de 109 gramos, con textura crujiente y formulación que incluye almidón de maíz y condimentos. Producto apto para consumo como snack en cualquier ocasión.","Papas fritas horneadas sabor crema y cebolla, presentadas en un envase de 109 gramos, con textura crujiente y formulación que incluye almidón de maíz y condimentos. Producto apto para consumo como snack en cualquier ocasión.",papas|snack|crisps,ACTUALIZAR
AFLA0075,Provoleta Napolitana Formagge x 220gr,"Queso provoleta napolitana de 220 gramos, elaborado con leche estandarizada pasteurizada y cultivo de bacterias, de textura semi-blanda, ideal para asar a la parrilla. Marca Formagge.","Provoleta napolitana de 220 gramos, elaborada con leche de vaca, ideal para asar a la parrilla, con un sabor característico y textura fundente, marca Formagge.",provo|queso para asar|queso provoleta,ACTUALIZAR
AFTE0011,Matambre,"Matambre de carne de novillo, corte delgado y alargado, con un equilibrio entre grasa y músculo, ideal para asar a la parrilla o cocinar al horno. Presentación envasada al vacío, peso de 1.50 kg.","Matambre de carne de novillo, corte delgado y alargado, con un equilibrio entre grasa y músculo, ideal para asar a la parrilla o cocinar al horno, presentado envasado al vacío y con un peso de 1.5 kg.",matambre|matambre arrollado|matambre de cerdo,ACTUALIZAR
AFTE0020 (C),Chinchulin (C),"Chinchulín de carne de vaca, parte del intestino delgado, preparado para asado, con textura crocante por fuera y tierna por dentro, ideal para parrilla. Presentación envasada al vacío, listo para cocinar.","Chinchulín de carne de vaca, preparado a partir de intestinos delgados, ideal para asados, con textura crocante por fuera y tierna por dentro, presentado en porciones listas para cocinar a la parrilla o a la plancha.",chinchulín|chinchus|achura,ACTUALIZAR
AFTE0090(C),Centro de asado marcado al medio (6 costillas)(C),"Centro de asado marcado al medio, corte de carne de res que incluye 6 costillas, ideal para asar a la parrilla. Presentación envasada al vacío, proveniente de novillo, con un peso aproximado de 20 kg.","Centro de asado marcado al medio, corte de carne bovina que incluye 6 costillas, ideal para asar a la parrilla o al horno, con un peso aproximado de 2 a 3 kg, proveniente de la parte media del costado del animal.",costillar|asado|costilla|tira de asado,ACTUALIZAR
AFVA0100,Iniciador de Fuego Penicas x 9un,"Iniciador de fuego en formato de pastillas, diseñado para encender carbón y leña de manera rápida y eficiente, presentado en un paquete de 9 unidades, ideal para parrillas y asados.","Iniciador de fuego en formato de pastillas, diseñado para encender parrillas y fogatas, compuesto por materiales combustibles de alta eficiencia, presentados en un paquete de 9 unidades, ideal para uso doméstico y camping.",pastillas para encender|encendedores|iniciador,ACTUALIZAR
DELI0036,Pizza Fugazzetta Luco,"Pizza fugazzetta con masa de harina de trigo, rellena de cebolla y queso, cubierta con más queso y orégano, presentada en porciones listas para hornear. Ideal para compartir en reuniones familiares o como opción de comida rápida.","Pizza fugazzetta con masa de harina de trigo, rellena de cebolla y queso, cocida al horno. Presenta una base crujiente y un sabor característico, típica de la gastronomía argentina, ideal para compartir en reuniones familiares o con amigos.",fugazzeta|pizza de cebolla|pizza rellena,ACTUALIZAR
VACO0002,Mix Mariscos surtidosFazzio,"Mix de mariscos surtidos Fazzio, compuesto por calamares, mejillones, langostinos y pulpo, envasado al vacío para preservar frescura, ideal para preparar cazuelas y paellas, con un peso neto de 1 kg.","Mix de mariscos surtidos envasados al vacío, que incluye calamares, mejillones, langostinos y pulpo, de la marca Fazzio, ideal para preparar platos de mariscos frescos. Producto disponible en diversas presentaciones para su conveniencia.",mariscos|marisquería|mix de mariscos,ACTUALIZAR
VACO0006,Mejillones peladosFazzio,"Mejillones pelados en conserva, provenientes de la pesca sostenible, envasados en agua y sal, marca Fazzio. Producto listo para consumir, ideal para ensaladas, pastas o como aperitivo.","Mejillones pelados en conserva, provenientes de la pesca sostenible, envasados en agua y sal, marca Fazzio. Producto listo para consumir, ideal para ensaladas, pastas o como aperitivo.",mejillones|mariscos|moluscos,ACTUALIZAR
VACO0008,Filet de merluza Fazzio,"Filet de merluza fresco, proveniente de la pesca en aguas argentinas, presentado en porciones de 300 gramos, envasado al vacío para conservar su frescura y calidad, ideal para diversas preparaciones culinarias.","Filet de merluza fresco, proveniente de la pesca en aguas argentinas, presentado en porciones de 300 gramos, envasado al vacío para conservar su frescura y calidad, ideal para diversas preparaciones culinarias.",merluza|filete de merluza|pescado blanco,ACTUALIZAR
VACO0009,Rodajas de surubíFazzio,"Rodajas de surubí Fazzio, pescado de agua dulce, envasadas al vacío, con un peso aproximado de 200 gramos por porción, ideales para asar o cocinar a la plancha, provenientes de criaderos sustentables en Argentina.","Rodajas de surubí fresco, fileteadas y envasadas al vacío, provenientes de aguas del río Paraná, ideales para asar a la parrilla o cocinar al horno, marca Fazzio.",surubí|pescado|filete de surubí,ACTUALIZAR
VACO0019,Milanesas de merluzaFazzio,"Milanesas de merluza Fazzio, elaboradas con filetes de merluza de alta calidad, rebozadas en pan rallado, presentadas en porciones listas para freír, envasadas al vacío para preservar frescura y sabor.","Milanesas de merluza Fazzio, elaboradas con filetes de merluza fresca, empanizadas con pan rallado y especias, envasadas al vacío para conservar su frescura, ideales para freír o al horno.",milanesas|merluza empanada,ACTUALIZAR
VACO0027,KanikamaFazzio,"Kanikama Fazzio, surimi de pescado elaborado a partir de carne de pescado blanco, presentado en forma de palitos, ideal para ensaladas y sushi, con un contenido proteico alto y bajo en grasas, envasado al vacío para preservar frescura y calidad.","Kanikama Fazzio, surimi de pescado elaborado a partir de carne de pescado blanco, presentado en forma de palitos, ideal para ensaladas y sushi, con un contenido proteico elevado y bajo en grasas, envasado al vacío para mantener su frescura.",palitos de cangrejo|kanikama|surimi,ACTUALIZAR
VACO0031,Monjita Heineken,"Cerveza lager rubia Heineken, presentada en lata de 473 mL, con un contenido alcohólico del 5%, elaborada con agua, malta de cebada, lúpulo y levadura, ideal para acompañar comidas y reuniones sociales.","Cerveza lager rubia tipo Heineken, presentada en lata de 473 mL, con un contenido alcohólico del 5%, elaborada con agua, malta de cebada, lúpulo y levadura, de origen holandés, ideal para acompañar comidas y asados.",birra|cerveza rubia|heineken,ACTUALIZAR
VACO0036,Monjita Imperial golden,"Cerveza tipo Golden de 473 ml, elaborada con malta de cebada y lúpulo, con un perfil de sabor suave y refrescante, presentada en lata y disponible en pack de 24 unidades.","Cerveza tipo Golden de 473 ml, elaborada con malta de cebada y lúpulo, de color dorado y sabor suave, presentada en lata, pack de 24 unidades, marca Monjita.",birra|cerveza rubia,ACTUALIZAR
VACO0039,Tabla picada 60x15El Mansero,"Tabla picada de madera de 60x15 cm, fabricada en madera de algarrobo, ideal para servir fiambres y picadas, con acabado liso y resistente a la humedad, marca El Mansero.","Tabla picada de 60x15 cm, elaborada con una selección de fiambres y quesos, envasada al vacío para preservar frescura y sabor. Ideal para picadas y reuniones, incluye variedad de embutidos y quesos de calidad.",picada|tabla de fiambres|picadas|fiambrería,ACTUALIZAR
VACO0044,Tabla 20x30 guayubiraEl Mansero,"Tabla de madera maciza de guayubira, dimensiones 20x30 cm, ideal para uso en cocina o como base para servir. Material resistente y duradero, con acabado natural que resalta la belleza de la madera.","Tabla de madera maciza de guayubira, dimensiones 20x30 cm, ideal para uso en cocina o como base para servir alimentos. Material resistente y duradero, con acabado natural que resalta la belleza de la madera.",tabla de madera|tabla de cocina|tabla de servir,ACTUALIZAR
VACO0052,Cuchillo n16El Mansero,"Cuchillo de cocina tipo chef n°16, fabricado en acero inoxidable con mango de madera, diseñado para cortes precisos en carnes y vegetales, ideal para uso profesional y doméstico, con una longitud de hoja de 20 cm y un grosor de 2 mm.","Cuchillo de cocina tipo chef n°16, fabricado en acero inoxidable con mango de madera, diseñado para cortes precisos en carnes y vegetales, ideal para uso profesional y doméstico, con una longitud de hoja de 20 cm y un diseño ergonómico que facilita el manejo.",cuchillo de chef|cuchillo de cocina|cuchillo mansero,ACTUALIZAR
AFDE0152,Hummus Zanahorias Asadas x 170gr,"Hummus elaborado con garbanzos, agua, zanahorias asadas, cebollas, aceite de oliva, ajo, tahini, jengibre, curry, sal y comino, presentado en envase de 170 gramos, apto para dietas veganas.","Hummus elaborado con garbanzos, agua, zanahorias asadas, cebollas, aceite de oliva, ajo, tahini, jengibre, curry, sal y comino, presentado en envase de 170 gramos, apto para dietas veganas.",hummus|pasta de garbanzos,ACTUALIZAR
AFTE0007 (C),Molleja (C),"Molleja de corazón de vaca, corte de carne apreciado en la parrilla argentina, caracterizado por su textura firme y tierna, envasada al vacío y lista para asar.","Molleja de corazón de vaca, corte de carne apreciado en la parrilla argentina, caracterizada por su textura firme y tierna, ideal para asados. Presentación envasada al vacío, fresca y lista para cocinar.",molleja,ACTUALIZAR
VACO0016,Cazuela de mariscos cocinadaFazzio,"Cazuela de mariscos cocinada con mezcla de mariscos surtidos (camarones, calamares, mejillones, almejas, pulpo) y pescado blanco, presentada en porciones de 700 g, lista para calentar y servir, marca Fazzio.","Cazuela de mariscos cocinada Fazzio, mezcla de camarones, calamares, choritos y almejas, presentada en porciones de 500 g, lista para calentar y servir, ideal para compartir en comidas familiares o reuniones.",cazuela de mariscos|mariscos al horno|plato de mariscos,ACTUALIZAR
VACO0030,Lata HeinekeN,"Cerveza lager tipo Pilsner, marca Heineken, en lata de 473 cm3, producida en Argentina, con un contenido alcohólico de 5% y un IBU de 10, recomendada para consumir a 5°C.","Cerveza lager tipo Pilsner, marca Heineken, en lata de 473 cm3, con un contenido alcohólico de 5% y un IBU de 10, producida en Argentina, recomendada para consumir a una temperatura de 5°C.",birra|cerveza|heine|lata,ACTUALIZAR
VACO0032,Lata Blue Moon,"Cerveza de trigo estilo belga Blue Moon, en lata de 355 ml, con un contenido alcohólico de 5,4%. Presenta matices cítricos y un leve dulzor, recomendada para servir con rodaja de naranja.","Cerveza de trigo estilo belga Blue Moon, en lata de 355 ml, con un contenido alcohólico de 5,4%. Presenta matices cítricos y un leve dulzor, recomendada para servir con rodaja de naranja.",cerveza|birra|blanca|cerveza de trigo,ACTUALIZAR
VACO0057,SmasherEl Mansero (copia),SmasherEl Mansero (copia). Producto de Pescados en catalogo Al Fuego.,"Corte de carne SmasherEl Mansero, envasado al vacío, con un equilibrio óptimo entre carne y grasa, ideal para asados. Certificado Angus, garantiza calidad y frescura prolongada, evitando contaminación cruzada y preservando jugos.",carne|asado|corte|vacío,ACTUALIZAR
VACO0058,Grillero verduraEl Mansero,Grillero verduraEl Mansero. Producto de Pescados en catalogo Al Fuego.,"Grillero de verduras envasado al vacío, ideal para asar en parrilla, compuesto por una mezcla de vegetales frescos como morrones, cebollas y zapallitos, con un peso neto de 500 gramos, garantizando frescura y sabor.",verduras a la parrilla|grill veggies|vegetales asados,ACTUALIZAR
VACO0059,Set parrilero pala y atizadorEl Mansero,Set parrilero pala y atizadorEl Mansero. Producto de Pescados en catalogo Al Fuego.,"Set parrillero compuesto por pala y atizador, fabricado en acero inoxidable con tratamiento electrolítico para facilitar la limpieza. Diseño ergonómico que permite un agarre seguro, ideal para manipular carnes y alimentos en parrillas y asados.",espátula|atizador|palita|herramientas de parrilla,ACTUALIZAR
VACO0074,Provoleta de cabra Formagge,Provoleta de cabra Formagge. Producto de Pescados en catalogo Al Fuego.,"Provoleta de cabra Formagge, queso de pasta blanda en rodaja de 220 gramos, ideal para asados, que al calentarse forma una costra dorada y cremosa, liberando aromas complejos. Producto elaborado con leche de cabra, de textura suave y sabor característico.",provo|queso para asar|queso de cabra,ACTUALIZAR
VACO0075,Parmesano corazón de hormaFormagge,Parmesano corazón de hormaFormagge. Producto de Pescados en catalogo Al Fuego.,"Queso parmesano corazón de horma, elaborado con leche de vaca pasteurizada, madurado por un mínimo de 12 meses, de la marca Formagge, ideal para rallar o acompañar platos de pasta y ensaladas.",queso parmesano|parmesano|queso rallado,ACTUALIZAR
VACO0076,Provolone parrileroFormagge,Provolone parrileroFormagge. Producto de Pescados en catalogo Al Fuego.,"Queso provolone parrilero de la marca Formagge, elaborado con leche de vaca, ideal para asar a la parrilla. Presentación en sobre con 2 unidades de 450 g cada una, con un sabor característico de la provoleta napolitana.",provoleta|provolone,ACTUALIZAR
VACO0077,Pizza envasada al vacío muzzarellaPIZZA NAPLES,Pizza envasada al vacío muzzarellaPIZZA NAPLES. Producto de Pescados en catalogo Al Fuego.,"Pizza napolitana envasada al vacío, elaborada con masa fermentada durante 48 a 72 horas, cubierta con salsa de tomate, muzzarella y morrones asados, lista para calentar en horno a alta temperatura.",piza|pizza|pizzeta,ACTUALIZAR
VACO0079,Pizza envasada al vacío especial con jamónPIZZA NAPLES,Pizza envasada al vacío especial con jamónPIZZA NAPLES. Producto de Pescados en catalogo Al Fuego.,"Pizza envasada al vacío con base de masa de trigo, cubierta con muzzarella, jamón, morrones asados, huevo y aceitunas, lista para calentar y servir. Producto de la marca Pizza Naples, ideal para consumo rápido.",piza|pizzeta,ACTUALIZAR
VACO0082,Ramazotti,Ramazotti. Bebida disponible en tienda Al Fuego Valle Escondido.,"Aperitivo Rosato de la marca Ramazzotti, elaborado con una mezcla de hierbas y frutas, con un perfil de sabor que incluye notas frutales y aromáticas. Ideal para cócteles o consumo solo, se recomienda servir bien frío.",aperitivo|aperitivo rosado|ramazzotti,ACTUALIZAR
VACO0103,BONDIOLA EN TROZO (AL VACÍO)DON RAMON,BONDIOLA EN TROZO (AL VACÍO)DON RAMON. Producto de Lacteos en catalogo Al Fuego.,"Bondiola cruda en trozos de 250g aproximadamente, presentada envasada al vacío, elaborada con ingredientes seleccionados para un sabor auténtico. Peso neto total de 1kg, marca Don Ramón, ideal para picadas y asados.",bondiola|bondiola cruda|fiambre|picada,ACTUALIZAR
VACO0114,Domaine Edem blonde,Domaine Edem blonde. Producto de Bodega en catalogo Al Fuego.,"Cerveza artesanal premium de estilo belga Domaine Edem Blonde. Presenta un color dorado brillante, un perfil maltoso equilibrado con sutiles notas cítricas y un amargor sumamente refrescante. Ideal para acompañar picadas y platos ligeros.",cerveza|birra|rubia|blonde|domaine edem,ACTUALIZAR
VACO0116,Domaine Edem No7,Domaine Edem No7. Producto de Bodega en catalogo Al Fuego.,"Cerveza artesanal premium de la línea Domaine Edem No7. Elaborada bajo recetas tradicionales con una meticulosa selección de lúpulos y maltas, ofrece un cuerpo robusto y un perfil de sabor complejo ideal para paladares exigentes y maridajes gastronómicos.",cerveza|birra|domaine edem,ACTUALIZAR
VACO0118,DV Lesplorator La Rioja,DV Lesplorator La Rioja. Producto de Bodega en catalogo Al Fuego.,"Vino tinto varietal 100% Malbec de la bodega DV Catena, proveniente del viñedo Los Quirogas en Angulos, La Rioja, con un perfil de sabor firme y elegante, con taninos apretados y acidez equilibrada.",vino tinto|malbec,ACTUALIZAR
VACO0127,Lo Sance Chenin,Lo Sance Chenin. Producto de Bodega en catalogo Al Fuego.,"Vino blanco varietal 100% Chenin Blanc de la bodega Losance, originario de Carrizal, Luján de Cuyo, Mendoza, con crianza en huevos de concreto sobre lías durante 5 meses y graduación alcohólica del 12.5%.",vino blanco|chenin|blanco,ACTUALIZAR
VACO0128,Lo Sance Blend Cab Franc,Lo Sance Blend Cab Franc. Producto de Bodega en catalogo Al Fuego.,"Vino tinto Blend de Cabernet Franc, elaborado en Mendoza con uvas cosechadas manualmente, fermentado en tanques de acero inoxidable y añejado en barricas de roble durante 12 meses, marca Lo Sance.",vino tinto|cabernet|blend,ACTUALIZAR
VACO0132,Chaman Red Blend,Chaman Red Blend. Producto de Bodega en catalogo Al Fuego.,"Vino tinto tipo Red Blend de la bodega Chamán, originario del prestigioso Valle de Uco en Mendoza, Argentina. Presenta una cuidada combinación de variedades que aportan complejidad, estructura y un final elegante, ideal para acompañar carnes asadas.",vino tinto|blend,ACTUALIZAR
VACO0133,Chaman Gewusrtaminner,Chaman Gewusrtaminner. Producto de Bodega en catalogo Al Fuego.,"Vino blanco tipo Gewurztraminer de la bodega Chamán, elaborado con uvas de la región de Mendoza, caracterizado por su aroma floral y notas especiadas, ideal para maridar con platos de mariscos y cocina asiática.",vino blanco|gewurztraminer,ACTUALIZAR
VACO0134,Cos de Cal,Cos de Cal. Producto de Bodega en catalogo Al Fuego.,"Vino tinto de la bodega Cos de Cal, elaborado con uvas de suelos aluvionales pedregosos en Argentina, añejado durante 2 años en barricas, con una graduación alcohólica de 14%.",vino tinto|tinto,ACTUALIZAR
VACO0135,As de Bravas,As de Bravas. Producto de Bodega en catalogo Al Fuego.,"Vino tinto varietal 95% Malbec y 5% Semillón, proveniente del viñedo Pampa El Cepillo a 1300m de altitud, con alta densidad de 8000 plantas por hectárea, fermentado en piletas de acero inoxidable, marca As de Bravas.",vino tinto|malbec,ACTUALIZAR
VACO0141,Al Pasión Petit Verdot,Al Pasión Petit Verdot. Producto de Bodega en catalogo Al Fuego.,"Vino tinto varietal Petit Verdot, color rojo intenso casi negro, con aromas a frutos negros como mora y grosella negra, añejado 8 meses en barrica, graduación alcohólica de 14%, presentado en botella de 750 mL.",vino tinto|petit verdot,ACTUALIZAR
VACO0145,Gran Enemigo Gualtallary,Gran Enemigo Gualtallary. Producto de Bodega en catalogo Al Fuego.,"Vino tinto tipo Cabernet Franc, elaborado en Gualtallary, Mendoza, con un grado alcohólico del 14%, ideal para acompañar carnes asadas y quesos maduros, destacando su equilibrio e intensidad.",vino tinto|cabernet|gran enemigo,ACTUALIZAR
VACO0146,Gran Enemigo Chacayes,Gran Enemigo Chacayes. Producto de Bodega en catalogo Al Fuego.,"Vino tinto de alta gama Gran Enemigo Chacayes, elaborado con uvas Malbec en el Valle de Uco, Mendoza, añejado durante 5 años en barricas de roble, con una graduación alcohólica de 13.5%. Presentación en botella de 750 mL.",vino tinto|malbec,ACTUALIZAR
VACO0148,Gran Enemigo Blend,Gran Enemigo Blend. Producto de Bodega en catalogo Al Fuego.,"Vino tinto tipo Blend de la bodega Aleanna, elaborado con uvas de la región de Mendoza, con un proceso de vinificación que resalta su complejidad y estructura. Presentación en botella de 750ml.",vino tinto|blend,ACTUALIZAR
VACO0154,Capitulo 1 Petit Verdot Los Chacayes,Capitulo 1 Petit Verdot Los Chacayes. Producto de Bodega en catalogo Al Fuego.,"Vino tinto Petit Verdot de la bodega Finca Del Nunca Jamás, cosechado en Los Chacayes, con notas de frutas negras y especias, ideal para maridar con carnes rojas y asados, presentación en botella de 750ml.",vino tinto|petit verdot,ACTUALIZAR
VACO0158,Tabanera Grand Blend,Tabanera Grand Blend. Producto de Bodega en catalogo Al Fuego.,"Vino tinto blend de variedades Malbec, Cabernet Sauvignon y Syrah, producido en la región de Mendoza, con un proceso de crianza en barricas de roble durante 12 meses, marca Tabanera.",vino tinto|blend|malbec|cabernet|syrah,ACTUALIZAR
VACO0162,Corlieri,Corlieri. Producto de Bodega en catalogo Al Fuego.,"Vermouth Corlieri tipo Rosso de 750 mL, elaborado con vino y extractos de hierbas, presenta un color rojo profundo, aromas a cítricos frescos y especias como canela y clavo, ideal para cócteles y aperitivos.",vermut|vermouth|aperitivo,ACTUALIZAR
VACO0174,coca cola vidrio ret 350 ml,coca cola vidrio ret 350 ml. Bebida disponible en tienda Al Fuego Valle Escondido.,"Botella de vidrio retornable de Coca-Cola con capacidad de 350 ml, fabricada en Argentina, diseñada para el consumo de la bebida gaseosa, ideal para su reutilización y reciclaje.",coca|coca cola|coca de vidrio|botella de coca|coca retornable,ACTUALIZAR
VACO0175,coca cola 2.25 L,coca cola 2.25 L. Bebida disponible en tienda Al Fuego Valle Escondido.,"Bebida gaseosa Coca Cola en presentación de 2.25 litros, elaborada con agua carbonatada, azúcar, colorante caramelo, ácido fosfórico, cafeína y saborizantes naturales. Contiene 140 calorías por porción de 250 ml.",coca|gaseosa|refresco,ACTUALIZAR
VACO0176,coca zero 2.25 L,coca zero 2.25 L. Bebida disponible en tienda Al Fuego Valle Escondido.,"Bebida gaseosa sin azúcares de sabor cola, presentada en botella de 2,25 litros, formulada con edulcorantes artificiales, libre de calorías y sin cafeína, ideal para quienes buscan una opción dietética.",coca zero|coca cola sin azúcares|coca cola diet,ACTUALIZAR
VACO0177,coca cola 1L,coca cola 1L. Bebida disponible en tienda Al Fuego Valle Escondido.,"Bebida gaseosa tipo cola en botella de vidrio de 1 litro, elaborada con agua carbonatada, azúcar, colorante caramelo, ácido fosfórico, cafeína y saborizantes naturales, marca Coca Cola.",coca|gaseosa|cola,ACTUALIZAR
VACO0178,coca 500 ml,coca 500 ml. Bebida disponible en tienda Al Fuego Valle Escondido.,"Gaseosa Coca-Cola en botella de 500 ml, bebida carbonatada con sabor a cola, elaborada con agua carbonatada, azúcar, colorante caramelo, ácido fosfórico y cafeína, sin alcohol, presentada en envase plástico reciclable.",coca|gaseosa|cola,ACTUALIZAR
VACO0179,coca zero 500 ml,coca zero 500 ml. Bebida disponible en tienda Al Fuego Valle Escondido.,"Gaseosa cola sin azúcar en botella de PET de 500 ml, formulada con edulcorantes artificiales, libre de calorías, con sabor a cola original, ideal para quienes buscan una opción de bebida refrescante sin azúcares añadidos.",coca zero|coca cola cero|coca|gaseosa,ACTUALIZAR
VACO0181,carbón mezcla pura 4kg,carbón mezcla pura 4kg. Producto de Leña - Carbon en catalogo Al Fuego.,"Carbón mezcla pura en presentación de 4 kg, compuesto por carbón activado de cáscara de coco y partículas minerales, ideal para la quema directa en parrillas y hornos, proporcionando una combustión eficiente y prolongada.",carbón|carbón activado|carbón de coco,ACTUALIZAR
VACO0183,leña quebracho puro 6kg,leña quebracho puro 6kg. Producto de Leña - Carbon en catalogo Al Fuego.,"Leña quebracho puro de 6 kg, ideal para parrillas y asados, con alta densidad y poder calorífico, proveniente de árboles de quebracho blanco, que proporciona una combustión prolongada y un aroma característico al cocinar.",leña|quebracho|madera para asado,ACTUALIZAR
VACO0203,paso de los toros 500ml,paso de los toros 500ml. Producto de Pescados en catalogo Al Fuego.,"Gaseosa sabor pomelo, con un perfil amargo y ácido, carbonatada, presentada en botella de 500 ml. Ideal para consumo en reuniones y como acompañamiento de comidas.",gaseosa|refresco|pomelo,ACTUALIZAR
VACO0204,pepsi 500ml,pepsi 500ml. Producto de Pescados en catalogo Al Fuego.,"Gaseosa tipo cola en presentación PET de 500 ml, elaborada con agua carbonatada, jarabe de maíz, ácido fosfórico, cafeína y saborizantes naturales, marca Pepsi.",gaseosa|cola|pepsi,ACTUALIZAR
VACO0205,7up 500ml,7up 500ml. Producto de Pescados en catalogo Al Fuego.,"Bebida gaseosa sabor lima-limón en botella de 500 ml, transparente, refrescante y con el clásico toque cítrico ideal para consumir sola o como mezclador.",gaseosa|refresco|soda,ACTUALIZAR
VACO0206,red bull,red bull. Producto de Pescados en catalogo Al Fuego.,"Bebida energética en lata de 250 ml, formulada con cafeína, taurina, vitaminas B y azúcares, diseñada para aumentar la energía y la concentración. Sabor a fruta del dragón, ideal para consumo en actividades deportivas o de alta exigencia.",red bull|bebida energética,ACTUALIZAR
VACO0207,red bull 350,red bull 350. Producto de Pescados en catalogo Al Fuego.,"Bebida energética Red Bull Regular en lata de 250 ml, formulada con cafeína, taurina y vitaminas del grupo B, diseñada para aumentar la energía y la concentración. Presentación en pack de 24 unidades.",energizante|red bull|bebida energética,ACTUALIZAR
VACO0208,red bull sugar free,red bull sugar free. Producto de Pescados en catalogo Al Fuego.,"Bebida energética sin azúcar de 250 ml, formulada con cafeína, taurina y vitaminas del grupo B, diseñada para aumentar la energía y mejorar la concentración. Presentación en pack de 4 unidades.",red bull|energizante|bebida energética,ACTUALIZAR
VACO0209,red bull summer edition,red bull summer edition. Producto de Pescados en catalogo Al Fuego.,"Bebida energizante Red Bull Summer Edition de 250 mL, sabor fruta del dragón, formulada con cafeína, taurina y vitaminas B, diseñada para aumentar la energía y la concentración, presentada en lata de aluminio.",red bull|bebida energizante,ACTUALIZAR
