codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
CIP-0319,DIFUSOR SAPHIRUS 120CC - LINAH,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - LINAH, marca Saphirus, 120 cc.","Difusor aromático Saphirus fragancia papaya, 120 cc.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0320,DIFUSOR SAPHIRUS 120CC - LOLA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - LOLA, marca Saphirus, 120 cc.","Difusor de fragancia con varillas Saphirus aroma Lola, 125 ml.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0321,DIFUSOR SAPHIRUS 120CC - LONDON,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - LONDON, marca Saphirus, 120 cc.","Difusor aromático con varillas Saphirus, fragancia London, 120 cc.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0322,DIFUSOR SAPHIRUS 120CC - MAGNOLIA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MAGNOLIA, marca Saphirus, 120 cc.","Difusor de aromas Saphirus fragancia magnolia, presentación 120 cc.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0323,DIFUSOR SAPHIRUS 120CC - MANGO,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MANGO, marca Saphirus, 120 cc.","Difusor aromático Saphirus fragancia mango, presentación de 120 cc con varillas.",difusor|aromático|perfume de ambiente,ACTUALIZAR
CIP-0324,DIFUSOR SAPHIRUS 120CC - MANZ - CANELA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MANZ - CANELA, marca Saphirus, 120 cc.","Difusor aromático Saphirus de 120 cc, fragancia manzana canela.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0325,DIFUSOR SAPHIRUS 120CC - MARACUYA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MARACUYA, marca Saphirus, 120 cc.","Difusor de ambiente Saphirus aroma maracuyá, presentación 120 cc con varillas de bamboo.",aromatizante|perfume de ambiente|difusor,ACTUALIZAR
CIP-0326,DIFUSOR SAPHIRUS 120CC - MARINO,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MARINO, marca Saphirus, 120 cc.",Difusor de ambiente Saphirus 120 cc sabor marino.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0327,DIFUSOR SAPHIRUS 120CC - MELOCOTON,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MELOCOTON, marca Saphirus, 120 cc.",Difusor de ambiente Saphirus 120 cc aroma melocotón.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0328,DIFUSOR SAPHIRUS 120CC - MELON,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MELON, marca Saphirus, 120 cc.",Difusor de aromas Saphirus 120 cc sabor melón.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0329,DIFUSOR SAPHIRUS 120CC - MERY,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - MERY, marca Saphirus, 120 cc.","Difusor aromatizante Saphirus fragancia Mery, 120 cc.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0331,DIFUSOR SAPHIRUS 120CC - NARAN PIMI,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - NARAN PIMI, marca Saphirus, 120 cc.",Difusor de ambiente Saphirus 120 cc aroma naranja.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0332,DIFUSOR SAPHIRUS 120CC - NARANJA CH,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - NARANJA CH, marca Saphirus, 120 cc.",Difusor de fragancia Saphirus 120 cc aroma naranja.,difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0333,DIFUSOR SAPHIRUS 120CC - NINA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - NINA, marca Saphirus, 120 cc.","Difusor de ambiente Saphirus fragancia Nina, 120 cc con varillas.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0334,DIFUSOR SAPHIRUS 120CC - ORANGE,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - ORANGE, marca Saphirus, 120 cc.",Difusor de aromas Saphirus 120 cc sabor naranja.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0336,DIFUSOR SAPHIRUS 120CC - PALO SANTO,"Sahumerio DIFUSOR SAPHIRUS 120CC - PALO SANTO, marca Saphirus, 120 cc.","Difusor aromático de palo santo, marca Saphirus, 120 cc.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0337,DIFUSOR SAPHIRUS 120CC - PAPAYA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - PAPAYA, marca Saphirus, 120 cc.",Difusor de auto Saphirus 120 cc fragancia papaya.,aromatizante|perfume de ambiente|difusor,ACTUALIZAR
CIP-0338,DIFUSOR SAPHIRUS 120CC - PARIS,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - PARIS, marca Saphirus, 120 cc.",Difusor de ambiente Saphirus 120 cc aroma café.,aromatizante|perfume de ambiente|difusor,ACTUALIZAR
CIP-0339,DIFUSOR SAPHIRUS 120CC - PATIO,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - PATIO, marca Saphirus, 120 cc.","Difusor aromatizador de ambiente Saphirus fragancia Patio, 120 cc.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0340,DIFUSOR SAPHIRUS 120CC - PAULA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - PAULA, marca Saphirus, 120 cc.","Difusor aromatizante Saphirus fragancia Paula, 120 cc con varillas.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0343,DIFUSOR SAPHIRUS 120CC - PETALOS DE,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - PETALOS DE, marca Saphirus, 120 cc.","Difusor de fragancia con pétalos, marca Saphirus, 120 cc.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0345,DIFUSOR SAPHIRUS 120CC - ROCIO,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - ROCIO, marca Saphirus, 120 cc.","Difusor aromatizante Saphirus fragancia Rocío, 120 cc con varillas.",aromatizador|perfume de ambiente,ACTUALIZAR
CIP-0346,DIFUSOR SAPHIRUS 120CC - SANDIA PEP,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - SANDIA PEP, marca Saphirus, 120 cc.",Difusor aromático Saphirus 120 cc con fragancia de sandía y pepino.,difusor|aromático|perfume de ambiente,ACTUALIZAR
CIP-0348,DIFUSOR SAPHIRUS 120CC - TOKIO,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - TOKIO, marca Saphirus, 120 cc.","Difusor de fragancia Saphirus 120 cc, aroma Tokio.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0349,DIFUSOR SAPHIRUS 120CC - TROPICAL,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - TROPICAL, marca Saphirus, 120 cc.","Difusor de fragancia tropical, marca Saphirus, presentación 120 cc.",aromatizante|perfume de ambiente|difusor,ACTUALIZAR
CIP-0350,DIFUSOR SAPHIRUS 120CC - UVA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - UVA, marca Saphirus, 120 cc.","Difusor aromático Saphirus fragancia uva, formato 120 cc con varillas.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0353,DIFUSOR SAPHIRUS 120CC - VERBENA,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - VERBENA, marca Saphirus, 120 cc.",Difusor de ambiente Saphirus 120 cc aroma verbena.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0354,DIFUSOR SAPHIRUS 120CC - VIOLETAS,"Difusor de ambiente DIFUSOR SAPHIRUS 120CC - VIOLETAS, marca Saphirus, 120 cc.",Difusor de ambiente Saphirus 125 ml aroma violetas.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0356,DIFUSOR SAPHIRUS 60CC - AMANECER CITRICO,"Difusor de ambiente DIFUSOR SAPHIRUS 60CC - AMANECER CITRICO, marca Saphirus, 60 cc.","Difusor aromático de 60 cc, fragancia amanecer cítrico, marca Saphirus.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0357,DIFUSOR SAPHIRUS 60CC - BOMBA TROPICA,"Difusor de ambiente DIFUSOR SAPHIRUS 60CC - BOMBA TROPICA, marca Saphirus, 60 cc.","Difusor de ambiente Saphirus 60 cc, aroma tropical.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0358,DIFUSOR SAPHIRUS 60CC - BRISA FLORAL,"Difusor de ambiente DIFUSOR SAPHIRUS 60CC - BRISA FLORAL, marca Saphirus, 60 cc.","Difusor de ambiente Saphirus fragancia brisa floral, 60 cc.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0359,DIFUSOR SAPHIRUS 60CC - CORAZON DE MORAS,"Difusor de ambiente DIFUSOR SAPHIRUS 60CC - CORAZON DE MORAS, marca Saphirus, 60 cc.",Difusor de ambiente Saphirus 60 cc aroma corazón de moras.,difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0360,DIFUSOR SAPHIRUS 60CC - FRUTAS EXOTICAS,"Difusor de ambiente DIFUSOR SAPHIRUS 60CC - FRUTAS EXOTICAS, marca Saphirus, 60 cc.",Difusor de ambiente Saphirus 60 cc aroma frutas exóticas.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0361,DIFUSOR SAPHIRUS 60CC - JARDIN MARINO,"Difusor de ambiente DIFUSOR SAPHIRUS 60CC - JARDIN MARINO, marca Saphirus, 60 cc.",Difusor de ambiente Saphirus 60 ml aroma jardín marino.,difusor|aroma|perfume de ambiente,ACTUALIZAR
CIP-0363,DIFUSOR SAPHIRUS DISNEY - ANGEL,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - ANGEL, marca Saphirus.","Difusor aromático de ambiente Saphirus, fragancia Angel en envase plástico con varillas de rattan.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0364,DIFUSOR SAPHIRUS DISNEY - CARS,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - CARS, marca Saphirus.","Difusor de fragancia Cars, marca Saphirus, 250 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0365,DIFUSOR SAPHIRUS DISNEY - FROZEN ANA Y ELSA,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - FROZEN ANA Y ELSA, marca Saphirus.","Difusor aromático Saphirus de 125 ml, fragancia Frozen Ana y Elsa.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0366,"DIFUSOR SAPHIRUS DISNEY - FROZEN ANA, ELSA Y OLAF","Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - FROZEN ANA, ELSA Y OLAF, marca Saphirus.","Difusor aromático Saphirus de 125 ml con fragancia de Frozen Ana, Elsa y Olaf.",difusor|aromático|perfume de ambiente,ACTUALIZAR
CIP-0367,DIFUSOR SAPHIRUS DISNEY - FROZEN ELSA,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - FROZEN ELSA, marca Saphirus.","Difusor de aromas con varillas, marca Saphirus, línea Disney Frozen, personaje Elsa.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0368,DIFUSOR SAPHIRUS DISNEY - HULK,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - HULK, marca Saphirus.",Difusor aromático Saphirus Disney con fragancia inspirada en Hulk.,perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0370,DIFUSOR SAPHIRUS DISNEY - MICKEY,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - MICKEY, marca Saphirus.","Difusor aromático con varillas, marca Saphirus, línea Disney, modelo Mickey.",perfume de ambiente|difusor|aromatizante,ACTUALIZAR
CIP-0371,DIFUSOR SAPHIRUS DISNEY - MINNIE,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - MINNIE, marca Saphirus.","Difusor aromático de varillas Saphirus, fragancia Minnie, 125 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0372,DIFUSOR SAPHIRUS DISNEY - MOANA,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - MOANA, marca Saphirus.","Difusor de fragancia Moana, marca Saphirus, 125 mL con varillas reguladoras.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0373,DIFUSOR SAPHIRUS DISNEY - PRINCESA,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - PRINCESA, marca Saphirus.","Difusor de fragancia Disney Princesa, marca Saphirus, 1 litro con 30 varillas.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0374,DIFUSOR SAPHIRUS DISNEY - SPIDER-MAN,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - SPIDER-MAN, marca Saphirus.","Difusor aromatizador textil Saphirus con fragancia de Spider-Man, 125 ml.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0375,DIFUSOR SAPHIRUS DISNEY - STAR WARS DARTH VADER,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - STAR WARS DARTH VADER, marca Saphirus.","Difusor de fragancia Saphirus Disney Star Wars Darth Vader, 125 ml con varillas.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0376,DIFUSOR SAPHIRUS DISNEY - STAR WARS MANDALORIAN,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - STAR WARS MANDALORIAN, marca Saphirus.","Difusor de fragancia Saphirus Disney Star Wars Mandalorian, 250 ml.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0377,DIFUSOR SAPHIRUS DISNEY - STAR WARS R2D2,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - STAR WARS R2D2, marca Saphirus.",Difusor de fragancia Saphirus para ropa Disney Star Wars R2D2.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0378,DIFUSOR SAPHIRUS DISNEY - STICH,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - STICH, marca Saphirus.","Difusor de aroma con varillas, fragancia Stitch, marca Saphirus.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0379,DIFUSOR SAPHIRUS DISNEY - STICH Y ANGEL,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - STICH Y ANGEL, marca Saphirus.","Difusor de ambiente Saphirus aroma Stitch y Angel, 125 ml con varillas.",difusor|perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0380,DIFUSOR SAPHIRUS DISNEY - TOY STORY LOTSO,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - TOY STORY LOTSO, marca Saphirus.","Difusor de ambiente Saphirus Disney Toy Story Lotso con varillas, 125 ml.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0381,DIFUSOR SAPHIRUS DISNEY - TOY STORY WOODY Y BUZZ,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - TOY STORY WOODY Y BUZZ, marca Saphirus.","Difusor aromatizante de ambientes Saphirus con varillas, edición Toy Story Woody y Buzz.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0382,DIFUSOR SAPHIRUS DISNEY - TOY STORY WOODY Y JESSIE,"Difusor de ambiente DIFUSOR SAPHIRUS DISNEY - TOY STORY WOODY Y JESSIE, marca Saphirus.","Difusor de ambiente Saphirus con fragancia Toy Story Woody y Jessie, 250 ml.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0383,DIFUSOR SAPHIRUS PREMIUM,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Difusor aromático de ambiente Saphirus aroma Hawai, 125 ml.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0384,DIFUSOR SAPHIRUS PREMIUM - CANELA CEY,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - CANELA CEY, marca Saphirus.",Difusor aromático eléctrico Saphirus Premium con fragancia a canela.,difusor|aromático|perfume de ambiente,ACTUALIZAR
CIP-0385,DIFUSOR SAPHIRUS PREMIUM - CARAMEL JA,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - CARAMEL JA, marca Saphirus.","Difusor de ambientes Saphirus Premium fragancia caramelo, 200 ml.",aromatizador|perfume de ambiente,ACTUALIZAR
CIP-0386,DIFUSOR SAPHIRUS PREMIUM - DUR. Y AZA,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - DUR. Y AZA, marca Saphirus.","Difusor de ambiente Saphirus con varillas, aroma durazno y azahar, 125 ml.",difusor|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0387,DIFUSOR SAPHIRUS PREMIUM - EUCA Y MEN,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - EUCA Y MEN, marca Saphirus.","Difusor de ambiente Saphirus aroma eucalipto y menta, 125 ml.",aromatizador|perfume de ambiente,ACTUALIZAR
CIP-0388,DIFUSOR SAPHIRUS PREMIUM - FLORES BLA,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - FLORES BLA, marca Saphirus.","Difusor de ambiente Saphirus Premium fragancia flores blancas, presentación con varillas.",aromatizador|perfume de ambiente,ACTUALIZAR
CIP-0389,DIFUSOR SAPHIRUS PREMIUM - FRUTOS PAT,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - FRUTOS PAT, marca Saphirus.","Difusor aromático con varillas fragancia frutos patagónicos, marca Saphirus.",perfume de ambiente|aromatizante|difusor,ACTUALIZAR
CIP-0390,DIFUSOR SAPHIRUS PREMIUM - JAZMIN BOU,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - JAZMIN BOU, marca Saphirus.","Difusor de ambiente Saphirus fragancia jazmín, presentación 125 ml con varillas.",aromatizador|perfume de ambiente,ACTUALIZAR
CIP-0391,DIFUSOR SAPHIRUS PREMIUM - LAV & ROME,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - LAV & ROME, marca Saphirus.","Difusor de fragancia floral y frutal, marca Saphirus Premium, Lav & Rome.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0392,DIFUSOR SAPHIRUS PREMIUM - LEMON PEEL,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - LEMON PEEL, marca Saphirus.","Difusor de ambiente Saphirus Premium fragancia Lemon Peel, 130 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0393,DIFUSOR SAPHIRUS PREMIUM - MORA Y NAR,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - MORA Y NAR, marca Saphirus.","Difusor de ambiente Saphirus Premium fragancia mora y naranja, 130 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0394,DIFUSOR SAPHIRUS PREMIUM - NARAN & LI,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - NARAN & LI, marca Saphirus.","Difusor líquido Saphirus Premium aroma naranja y limón, 130 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0395,DIFUSOR SAPHIRUS PREMIUM - PETALOS DE,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - PETALOS DE, marca Saphirus.",Difusor de ambiente Saphirus Premium con fragancia pétalos de orquídeas.,aromatizador|perfume de ambiente,ACTUALIZAR
CIP-0397,DIFUSOR SAPHIRUS PREMIUM - VAI & COCO,"Difusor de ambiente DIFUSOR SAPHIRUS PREMIUM - VAI & COCO, marca Saphirus.","Difusor de fragancia tropical de maracuyá y coco, marca Saphirus, 125 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0399,DIFUSOR URBAN FRESH - COCOVAI,"Difusor de ambiente DIFUSOR URBAN FRESH - COCOVAI, marca Urban Fresh.","Difusor de aroma Urban Fresh coco y vainilla, formato 250 ml.",aromatizante|perfume de ambiente|difusor,ACTUALIZAR
CIP-0400,DIFUSOR URBAN FRESH - FLORES BLANCAS,"Difusor de ambiente DIFUSOR URBAN FRESH - FLORES BLANCAS, marca Urban Fresh.",Difusor de ambiente Urban Fresh con fragancia a flores blancas.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0401,DIFUSOR URBAN FRESH - LIMON,"Difusor de ambiente DIFUSOR URBAN FRESH - LIMON, marca Urban Fresh.","Difusor aromático de ambiente con fragancia a limón, marca Urban Fresh, 125 ml.",difusor|aromático|perfume de ambiente,ACTUALIZAR
CIP-0402,DIFUSOR URBAN FRESH - ROSE,"Difusor de ambiente DIFUSOR URBAN FRESH - ROSE, marca Urban Fresh.","Difusor de ambiente fragancia rosa, marca Urban Fresh, 125 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0409,ENJUAGUE BUCAL ALGABO X 250CC - ARTIC MENTHOL,"Enjuague bucal ENJUAGUE BUCAL ALGABO X 250CC - ARTIC MENTHOL, marca Algabo, 250 cc.","Enjuague bucal sabor menta, marca Algabo, formato líquido de 250 cc.",enjuague|enjuague bucal|bucal|gargaras,ACTUALIZAR
CIP-0410,ENJUAGUE BUCAL ALGABO X 250CC - FRESH MINT,"Enjuague bucal ENJUAGUE BUCAL ALGABO X 250CC - FRESH MINT, marca Algabo, 250 cc.","Enjuague bucal sabor menta, marca Algabo, formato líquido de 250 cc.",enjuague|enjuague bucal|colutorio|gargaras,ACTUALIZAR
CIP-0411,ENJUAGUE BUCAL ALGABO X 500CC,"Enjuague bucal ENJUAGUE BUCAL ALGABO X 500CC, marca Algabo, 500 cc.","Enjuague bucal Algabo 500 cc, combate el mal aliento y previene caries.",enjuague|enjuague bucal|colutorio,ACTUALIZAR
CIP-0417,ESENCIA PARA HORNITO SAPHIRUS,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Esencia para hornito, marca Saphirus, fragancia amaderada y terrosa, 10 mL.",aceite esencial|fragancia|perfume de ambiente,ACTUALIZAR
CIP-0418,ESENCIA PARA HORNITO SAPHIRUS - AMBER,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - AMBER, marca Saphirus.","Esencia para hornito sabor ámbar, marca Saphirus, presentación 10 mL.",aromatizante|perfume de ambiente|esencia,ACTUALIZAR
CIP-0419,ESENCIA PARA HORNITO SAPHIRUS - BAMBOO,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - BAMBOO, marca Saphirus.","Esencia para hornillo sabor bambú, marca Saphirus, frasco de vidrio de 10 ml.",aroma|fragancia|perfume de ambiente,ACTUALIZAR
CIP-0420,ESENCIA PARA HORNITO SAPHIRUS - BERGAMOTA,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - BERGAMOTA, marca Saphirus.","Esencia para hornito de bergamota, marca Saphirus, presentación de 10 mL.",esencia|aroma|fragancia|perfume de ambiente,ACTUALIZAR
CIP-0421,ESENCIA PARA HORNITO SAPHIRUS - CEDRO,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - CEDRO, marca Saphirus.","Esencia para hornito Saphirus aroma cedro, formato 10 ml.",aroma|aceite aromatizante|fragancia,ACTUALIZAR
CIP-0422,ESENCIA PARA HORNITO SAPHIRUS - CINNAMON,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - CINNAMON, marca Saphirus.","Esencia para hornito aroma canela, marca Saphirus, frasco de 10 ml.",aroma|fragancia|perfume de ambiente,ACTUALIZAR
CIP-0424,ESENCIA PARA HORNITO SAPHIRUS - COCO VAI,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - COCO VAI, marca Saphirus.","Esencia para hornito sabor coco, marca Saphirus, contenido 10 ml.",fragancia|aroma|perfume,ACTUALIZAR
CIP-0425,ESENCIA PARA HORNITO SAPHIRUS - DRAGONS,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - DRAGONS, marca Saphirus.","Esencia para hornillo fragancia Dragon's Blood, marca Saphirus, 10 mL.",aceite esencial|fragancia|aroma,ACTUALIZAR
CIP-0426,ESENCIA PARA HORNITO SAPHIRUS - EUCALIPTUS,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - EUCALIPTUS, marca Saphirus.","Esencia para hornito de eucaliptus, marca Saphirus, presentación 10 ml.",aceite aromático|esencia|perfume de ambiente,ACTUALIZAR
CIP-0427,ESENCIA PARA HORNITO SAPHIRUS - FLORES BLANCAS,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - FLORES BLANCAS, marca Saphirus.","Esencia para hornito, fragancia flores blancas, marca Saphirus, 10 mL.",aroma|perfume de ambiente|esencia,ACTUALIZAR
CIP-0428,ESENCIA PARA HORNITO SAPHIRUS - FRUTILLA,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - FRUTILLA, marca Saphirus.","Esencia para hornillo sabor frutilla, marca Saphirus, frasco de vidrio de 10 ml.",aroma|esencia|perfume de ambiente,ACTUALIZAR
CIP-0429,ESENCIA PARA HORNITO SAPHIRUS - GREEN,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - GREEN, marca Saphirus.","Esencia para hornillo sabor green, marca Saphirus, presentación de 10 mL.",aceite esencial|fragancia|aroma,ACTUALIZAR
CIP-0430,ESENCIA PARA HORNITO SAPHIRUS - INCIENSO,"Sahumerio ESENCIA PARA HORNITO SAPHIRUS - INCIENSO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Esencia para hornito de incienso puro, marca Saphirus, 10 mL.",incienso|aroma|fragancia,ACTUALIZAR
CIP-0431,ESENCIA PARA HORNITO SAPHIRUS - JAZMIN,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - JAZMIN, marca Saphirus.","Esencia para hornillo de jazmín, marca Saphirus, 10 mL.",aroma|fragancia|esencia|perfume de ambiente,ACTUALIZAR
CIP-0432,ESENCIA PARA HORNITO SAPHIRUS - LAVANDA,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - LAVANDA, marca Saphirus.","Aromatizante en aceite de lavanda, marca Saphirus, presentación de 10 mL.",esencia|aroma|perfume de ambiente,ACTUALIZAR
CIP-0433,ESENCIA PARA HORNITO SAPHIRUS - LIMON,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - LIMON, marca Saphirus.","Aceite esencial de limón para hornillos, marca Saphirus, 10 mL.",fragancia|aroma|aceite para hornillo|perfume de ambiente,ACTUALIZAR
CIP-0434,ESENCIA PARA HORNITO SAPHIRUS - LINAH,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - LINAH, marca Saphirus.","Esencia para hornillo Saphirus fragancia Linah, formato 10 ml.",aromatizante|perfume de ambiente|fragancia,ACTUALIZAR
CIP-0435,ESENCIA PARA HORNITO SAPHIRUS - MANGO,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - MANGO, marca Saphirus.","Esencia para hornillo sabor mango, marca Saphirus, presentación de 10 mL.",aroma|fragancia|esencia|perfume de ambiente,ACTUALIZAR
CIP-0436,ESENCIA PARA HORNITO SAPHIRUS - MANZ CANEL,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - MANZ CANEL, marca Saphirus.","Esencia para hornito sabor manzana canela, marca Saphirus.",aroma|fragancia|esencia,ACTUALIZAR
CIP-0437,ESENCIA PARA HORNITO SAPHIRUS - MENTA,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - MENTA, marca Saphirus.","Aceite esencial para hornillo con fragancia de menta, marca Saphirus, 10 mL.",esencia|aceite de aroma|fragancia|aromatizante,ACTUALIZAR
CIP-0439,ESENCIA PARA HORNITO SAPHIRUS - MIRRA,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - MIRRA, marca Saphirus.","Esencia para hornito Saphirus sabor mirra, presentación de 10 mL.",fragancia|aroma|esencia|perfume,ACTUALIZAR
